seq_name,PseEIIP_LightGBM_label,PseEIIP_LightGBM_score,TNC_LightGBM_label,TNC_LightGBM_score,DNC_LightGBM_label,DNC_LightGBM_score,CKSNAP_LightGBM_label,CKSNAP_LightGBM_score,PCPseDNC_LightGBM_label,PCPseDNC_LightGBM_score,PCPseTNC_LightGBM_label,PCPseTNC_LightGBM_score,SCPseDNC_LightGBM_label,SCPseDNC_LightGBM_score,SCPseTNC_LightGBM_label,SCPseTNC_LightGBM_score,DACC_LightGBM_label,DACC_LightGBM_score,Sequence-based_single-layer_label,Sequence-based_single-layer_LightGBM_score,Physicochemical property_single-layer_label,Physicochemical property_single-layer_LightGBM_score,two-layer_model_label,two-layer_model_score
>mRNALoc_22#100041734,Extracellular Region,0.9319514987418763,Extracellular Region,0.9319514987418763,Extracellular Region,0.636153621352187,Extracellular Region,0.5946731636024634,Extracellular Region,0.5669260424966996,Extracellular Region,0.8534903777067406,Extracellular Region,0.7337680266924052,Extracellular Region,0.8904433013044742,Extracellular Region,0.714473808104726,Extracellular Region,0.7518203112610091,Extracellular Region,0.6189459564876806,Extracellular Region,0.6632374080787901
>mRNALoc_14774#67528,Extracellular Region,0.7445943008559124,Extracellular Region,0.7445943008559124,Extracellular Region,0.6264594597683846,Extracellular Region,0.6612669255309856,Extracellular Region,0.5339809317296949,Extracellular Region,0.8114210174524432,Extracellular Region,0.6453193302855748,Extracellular Region,0.7532484375557036,Extracellular Region,0.639089982531813,Extracellular Region,0.676611939911046,Extracellular Region,0.5553829974022391,Extracellular Region,0.5957926449051747
>mRNALoc_14294#66058,Extracellular Region,0.5739280480973805,Extracellular Region,0.5739280480973805,Extracellular Region,0.49489558112224574,Extracellular Region,0.49965933879832924,Extracellular Region,0.5020802184926301,Extracellular Region,0.5617475470444565,Cytoplasm,0.4142565778707426,Extracellular Region,0.568540415960103,Extracellular Region,0.6838718692222951,Extracellular Region,0.520340380746233,Extracellular Region,0.4284822032230672,Extracellular Region,0.4591015957307891
>mRNALoc_10888#51207,Extracellular Region,0.6201915330497311,Extracellular Region,0.6201915330497311,Cytoplasm,0.6766697139737491,Extracellular Region,0.659168439409263,Cytoplasm,0.4506010635908832,Extracellular Region,0.6246235178807591,Cytoplasm,0.5014128322417127,Extracellular Region,0.5118634899940203,Cytoplasm,0.5316648863501586,Cytoplasm,0.4104180735549433,Extracellular Region,0.38932078105655604,Extracellular Region,0.3867133669985341
>mRNALoc_14704#67282,Extracellular Region,0.7844501435507009,Extracellular Region,0.7844501435507009,Extracellular Region,0.4035808470385949,Extracellular Region,0.6934007992054214,Nucleus,0.6873346673803398,Extracellular Region,0.7280393495971255,Nucleus,0.5594683481292879,Extracellular Region,0.6410189313998529,Extracellular Region,0.6038085192820848,Extracellular Region,0.4806474635093794,Extracellular Region,0.5331763866690836,Extracellular Region,0.5156667456158489
>mRNALoc_12227#554327,Extracellular Region,0.8375405108249235,Extracellular Region,0.8375405108249235,Extracellular Region,0.6597364877185492,Extracellular Region,0.6944827445623399,Extracellular Region,0.577485207101981,Extracellular Region,0.7911500587748512,Extracellular Region,0.513684330421307,Extracellular Region,0.8044537692583908,Extracellular Region,0.4605450505149412,Extracellular Region,0.6294636832142944,Extracellular Region,0.6058600507861474,Extracellular Region,0.6137279282621964
>mRNALoc_3204#16592,Extracellular Region,0.5279990573036313,Extracellular Region,0.5279990573036313,Nucleus,0.6302387647501668,Extracellular Region,0.7398920036084717,Nucleus,0.6959904046908566,Nucleus,0.5139724640133303,Nucleus,0.5799901571237924,Extracellular Region,0.5217418348206174,Extracellular Region,0.5804151759051589,Nucleus,0.4984225019720324,Extracellular Region,0.40646805275808406,Extracellular Region,0.4039018053008796
>mRNALoc_817#108121,Extracellular Region,0.5965101655636486,Extracellular Region,0.5965101655636486,Extracellular Region,0.591645785200237,Extracellular Region,0.6776074642905461,Extracellular Region,0.6038234384240464,Extracellular Region,0.627376916182181,Extracellular Region,0.5176586625183957,Extracellular Region,0.4739067835873771,Extracellular Region,0.7429431401514406,Extracellular Region,0.5931417881726881,Extracellular Region,0.4924547161236161,Extracellular Region,0.5260170734733068
>mRNALoc_4182#19921,Extracellular Region,0.761454529724854,Extracellular Region,0.761454529724854,Extracellular Region,0.755394452495601,Extracellular Region,0.6685053235690768,Extracellular Region,0.48836956985104685,Extracellular Region,0.8633837068381014,Extracellular Region,0.47331086192063415,Extracellular Region,0.782880225363652,Extracellular Region,0.734729771321782,Extracellular Region,0.6685348270590433,Extracellular Region,0.5893617671028771,Extracellular Region,0.6157527870882659
>mRNALoc_4186#19946,Extracellular Region,0.8176239593598453,Extracellular Region,0.8176239593598453,Extracellular Region,0.541635632176527,Extracellular Region,0.871349380770072,Extracellular Region,0.5696864533617695,Extracellular Region,0.8324014738769993,Extracellular Region,0.9627399831995747,Extracellular Region,0.794320614810542,Extracellular Region,0.8290921479820381,Extracellular Region,0.7976481346461848,Extracellular Region,0.6096465863332579,Extracellular Region,0.6723137691042336
>mRNALoc_15029#68436,Extracellular Region,0.6787390517252928,Extracellular Region,0.6787390517252928,Extracellular Region,0.8022141917695317,Extracellular Region,0.7681342459429795,Extracellular Region,0.6929311243289316,Extracellular Region,0.7357330619570507,Extracellular Region,0.5994031043387772,Extracellular Region,0.8302419368182395,Extracellular Region,0.7875029029710694,Extracellular Region,0.7291624260828137,Extracellular Region,0.5855653082326194,Extracellular Region,0.6334310141826842
>mRNALoc_15561#71025,Extracellular Region,0.8035464076235587,Extracellular Region,0.8035464076235587,Extracellular Region,0.45024713882933537,Extracellular Region,0.7392700030158827,Nucleus,0.38784420245573037,Extracellular Region,0.684525669317939,Extracellular Region,0.37791912051214593,Extracellular Region,0.6635926467668278,Extracellular Region,0.7808890723017423,Extracellular Region,0.5633568194700725,Extracellular Region,0.5593219914184671,Extracellular Region,0.5606669341023355
>mRNALoc_16803#78654,Extracellular Region,0.879707966058888,Extracellular Region,0.879707966058888,Extracellular Region,0.6475548271137468,Extracellular Region,0.5795742243791252,Extracellular Region,0.6816397990854871,Extracellular Region,0.829542355699989,Extracellular Region,0.5641257764850798,Extracellular Region,0.7690018495772019,Extracellular Region,0.7788750074325858,Extracellular Region,0.7246369576560687,Extracellular Region,0.5973089967221296,Extracellular Region,0.639751650366776
>mRNALoc_9727#4035,Extracellular Region,0.6524036032839926,Extracellular Region,0.6524036032839926,Extracellular Region,0.5553470155748538,Extracellular Region,0.5653902219847031,Extracellular Region,0.6155131220805679,Extracellular Region,0.6338963875290881,Extracellular Region,0.5566519235382225,Extracellular Region,0.6272307726797569,Extracellular Region,0.4031126949602491,Extracellular Region,0.5672809801575769,Extracellular Region,0.48510888882550846,Extracellular Region,0.5124995859361979
>mRNALoc_13246#57908,Extracellular Region,0.3378943142336272,Extracellular Region,0.3378943142336272,Nucleus,0.4232676072416298,Nucleus,0.44070650536089534,Nucleus,0.3785819613877699,Extracellular Region,0.3792082657435769,Nucleus,0.4822296360556952,Nucleus,0.3600087011790161,Extracellular Region,0.38491238177185894,Nucleus,0.3614705404105109,Nucleus,0.2928343623031511,Nucleus,0.3157130883389377
>mRNALoc_6539#23966,Extracellular Region,0.4378292436214974,Extracellular Region,0.4378292436214974,Cytoplasm,0.445464564651151,Extracellular Region,0.3774872425973076,Cytoplasm,0.4838952044258693,Cytoplasm,0.35689217174351584,Cytoplasm,0.4669168554727828,Cytoplasm,0.3764926033848202,Extracellular Region,0.5126775958887211,Cytoplasm,0.369742875011125,Cytoplasm,0.29118367333074663,Cytoplasm,0.31737007389087274
>mRNALoc_3483#1768,Nucleus,0.5468778307486923,Nucleus,0.5468778307486923,Nucleus,0.6324664185129185,Nucleus,0.44145734500445366,Nucleus,0.48046897350819107,Nucleus,0.563603006556956,Nucleus,0.511846407838136,Nucleus,0.5664296497276387,Nucleus,0.42147506119896955,Nucleus,0.5087646197659782,Nucleus,0.43353588500295137,Nucleus,0.45861212992396033
>mRNALoc_6799#254065,Cytoplasm,0.3523677862961945,Cytoplasm,0.3523677862961945,Nucleus,0.4147082490531866,Nucleus,0.4203779418732312,Nucleus,0.46017189298634636,Cytoplasm,0.3558207761352518,Nucleus,0.43782892070225454,Cytoplasm,0.43311356247140326,Cytoplasm,0.4307167033680246,Cytoplasm,0.3600685784753369,Cytoplasm,0.28903811599568785,Cytoplasm,0.31271493682223755
>mRNALoc_4912#215690,Cytoplasm,0.46621056146742373,Cytoplasm,0.46621056146742373,Cytoplasm,0.4352623459741812,Cytoplasm,0.43786543129328515,Cytoplasm,0.46134608586192244,Cytoplasm,0.5712965749233849,Extracellular Region,0.42999734736250017,Cytoplasm,0.5157098043926833,Cytoplasm,0.4902949439972721,Cytoplasm,0.49251175146011994,Cytoplasm,0.3611097800404628,Cytoplasm,0.40491043718034847
>mRNALoc_2386#13869,Nucleus,0.3472735048139397,Nucleus,0.3472735048139397,Cytoplasm,0.4801106761912333,Cytoplasm,0.5050125774938702,Cytoplasm,0.4775160719823511,Extracellular Region,0.40063060400315464,Cytoplasm,0.4067790313087529,Cytoplasm,0.34174662496624714,Cytoplasm,0.4944011440139311,Cytoplasm,0.39237073876938294,Cytoplasm,0.33019099432235716,Cytoplasm,0.3509175758046991
>mRNALoc_5280#22284,Nucleus,0.5622592500427194,Nucleus,0.5622592500427194,Nucleus,0.6332006769635092,Nucleus,0.6780146733948222,Nucleus,0.603004470661756,Nucleus,0.7464431719142759,Nucleus,0.7107057708101409,Nucleus,0.6732712959764927,Nucleus,0.7990262413319031,Nucleus,0.7064901901389138,Nucleus,0.48714677008875407,Nucleus,0.5602612434388073
>mRNALoc_5602#227723,Extracellular Region,0.4554075188289701,Extracellular Region,0.4554075188289701,Cytoplasm,0.5082235579301229,Extracellular Region,0.5498780043355939,Cytoplasm,0.5966921069277489,Extracellular Region,0.526823084975154,Cytoplasm,0.5761609368331313,Extracellular Region,0.5083468475177888,Cytoplasm,0.5736702578740958,Cytoplasm,0.4818311315180576,Extracellular Region,0.3607132885691861,Cytoplasm,0.3744145311228994
>mRNALoc_4678#209683,Extracellular Region,0.5191615835577947,Extracellular Region,0.5191615835577947,Cytoplasm,0.5133520641128647,Cytoplasm,0.5553749115791395,Cytoplasm,0.5158299896193903,Extracellular Region,0.4700764451897278,Cytoplasm,0.4717444866385322,Extracellular Region,0.4967646159065318,Cytoplasm,0.5128507266698327,Cytoplasm,0.45954754996878444,Cytoplasm,0.3528249639996291,Cytoplasm,0.3883991593226808
>mRNALoc_16038#73692,Nucleus,0.6672333409944133,Nucleus,0.6672333409944133,Nucleus,0.629246457761258,Nucleus,0.5136532262538677,Nucleus,0.6918437095405691,Nucleus,0.5933796611870142,Nucleus,0.6993174364873396,Nucleus,0.6150200391622757,Nucleus,0.500403557113211,Nucleus,0.6199928806980819,Nucleus,0.4954732732007905,Nucleus,0.536979809033221
>mRNALoc_6624#242466,Nucleus,0.522817609678494,Nucleus,0.522817609678494,Nucleus,0.6303367546096705,Nucleus,0.4520808335492587,Nucleus,0.5269001838683695,Extracellular Region,0.49193913322271265,Nucleus,0.43627710949827553,Nucleus,0.5054735224778396,Nucleus,0.37732287579477725,Nucleus,0.44081415228641657,Nucleus,0.42561056150318344,Nucleus,0.4306784250975945
>mRNALoc_3132#16401,Cytoplasm,0.5606714608177741,Cytoplasm,0.5606714608177741,Cytoplasm,0.4068455941195345,Cytoplasm,0.6362076045737066,Cytoplasm,0.4618763658394238,Cytoplasm,0.5003111190401912,Cytoplasm,0.4786901768171353,Cytoplasm,0.4313145648887942,Cytoplasm,0.6721886832672973,Cytoplasm,0.5088761819705684,Cytoplasm,0.4328792240657579,Cytoplasm,0.4582115433673614
>mRNALoc_952#109880,Cytoplasm,0.45042812620354816,Cytoplasm,0.45042812620354816,Cytoplasm,0.41971842697703227,Nucleus,0.37233994870473336,Nucleus,0.4637515673366377,Nucleus,0.39617963405842455,Cytoplasm,0.4167220482258388,Cytoplasm,0.44358173165047815,Cytoplasm,0.39095752691121144,Nucleus,0.39443834123120913,Cytoplasm,0.32315988863108486,Cytoplasm,0.3447040134876911
>mRNALoc_16096#74055,Nucleus,0.5927933944124203,Nucleus,0.5927933944124203,Nucleus,0.5366012265713158,Nucleus,0.435018526616874,Nucleus,0.6130851303682467,Nucleus,0.5927443195333322,Nucleus,0.6442047787672079,Nucleus,0.6866729618150208,Nucleus,0.7086030999252362,Nucleus,0.6490620580818087,Nucleus,0.4314413084026061,Nucleus,0.5039815582956736
>mRNALoc_3217#16656,Cytoplasm,0.5969955042951768,Cytoplasm,0.5969955042951768,Cytoplasm,0.50966932270643,Cytoplasm,0.5971382004246384,Cytoplasm,0.6777238493294837,Cytoplasm,0.512900704559292,Cytoplasm,0.5842603997887311,Cytoplasm,0.5725335030460118,Cytoplasm,0.5455808463685309,Cytoplasm,0.57859986061841,Cytoplasm,0.4601597063442844,Cytoplasm,0.4996397577689929
>mRNALoc_4598#208043,Cytoplasm,0.7440855562420715,Cytoplasm,0.7440855562420715,Cytoplasm,0.7672889819742024,Cytoplasm,0.6708463457452319,Cytoplasm,0.6843362663236118,Cytoplasm,0.6390412040900347,Cytoplasm,0.8005514217509283,Cytoplasm,0.7030534611651729,Cytoplasm,0.6870339399983496,Cytoplasm,0.7028032586656195,Cytoplasm,0.5852612880407155,Cytoplasm,0.6244419449156835
>mRNALoc_15552#70974,Nucleus,0.6159747970721141,Nucleus,0.6159747970721141,Nucleus,0.4509264128558326,Nucleus,0.5315677569652638,Cytoplasm,0.47429267644027995,Nucleus,0.45552488263733043,Nucleus,0.4120541419144527,Nucleus,0.447906002272967,Nucleus,0.45058092830437674,Nucleus,0.43008308621294694,Nucleus,0.4428887527930649,Nucleus,0.43862019726635887
>mRNALoc_5603#227723,Extracellular Region,0.5647109009192322,Extracellular Region,0.5647109009192322,Cytoplasm,0.5752022148744663,Extracellular Region,0.6557824336028083,Cytoplasm,0.5302789449357338,Extracellular Region,0.6825209028391468,Cytoplasm,0.5363121274908743,Extracellular Region,0.4424698556400356,Cytoplasm,0.5730053902880231,Cytoplasm,0.44582691996445456,Extracellular Region,0.40028699935006234,Extracellular Region,0.3875388176280327
>mRNALoc_5900#231659,Cytoplasm,0.49240059556689164,Cytoplasm,0.49240059556689164,Cytoplasm,0.5136472437759941,Cytoplasm,0.5747514595960765,Extracellular Region,0.6296112623448994,Cytoplasm,0.4854600450428496,Extracellular Region,0.5370169072010317,Cytoplasm,0.48012654034101837,Extracellular Region,0.4621332718537148,Extracellular Region,0.4881210205112586,Cytoplasm,0.4146399789011708,Cytoplasm,0.4110843231224539
>mRNALoc_1628#12014,Extracellular Region,0.37230569360826904,Extracellular Region,0.37230569360826904,Nucleus,0.5083825753577844,Nucleus,0.5097747212500806,Nucleus,0.44908304108484465,Nucleus,0.337186491139883,Nucleus,0.4405853601945427,Extracellular Region,0.39905545317293867,Cytoplasm,0.4013284027479849,Nucleus,0.36480201135794627,Nucleus,0.3393676348876416,Nucleus,0.3478457603777432
>mRNALoc_4519#20666,Extracellular Region,0.3492871839143295,Extracellular Region,0.3492871839143295,Extracellular Region,0.35722073705467017,Extracellular Region,0.5846501839574239,Extracellular Region,0.43310009557559187,Extracellular Region,0.5417736718413056,Cytoplasm,0.3991681846087878,Extracellular Region,0.4102885709990283,Extracellular Region,0.43314050236235974,Extracellular Region,0.441807825669341,Extracellular Region,0.3280890577681506,Extracellular Region,0.3659953137352141
>mRNALoc_16273#75137,Extracellular Region,0.47450212179465073,Extracellular Region,0.47450212179465073,Extracellular Region,0.5154253314185373,Extracellular Region,0.3685786516997954,Extracellular Region,0.472762377327324,Extracellular Region,0.4772167883257293,Extracellular Region,0.3841312825429094,Cytoplasm,0.38356490386119885,Extracellular Region,0.370768884975546,Extracellular Region,0.40738536287742655,Extracellular Region,0.3666016453415268,Extracellular Region,0.3801962178534934
>mRNALoc_3804#18750,Cytoplasm,0.4109422211760508,Cytoplasm,0.4109422211760508,Cytoplasm,0.38329040295399464,Extracellular Region,0.36480489006941197,Cytoplasm,0.3632845444643921,Cytoplasm,0.4031368774189748,Cytoplasm,0.378603287484591,Cytoplasm,0.4699363286303116,Cytoplasm,0.33056486310011374,Cytoplasm,0.38910518021967666,Cytoplasm,0.2987019971103254,Cytoplasm,0.3288363914801092
>mRNALoc_6455#23794,Nucleus,0.3885689984690889,Nucleus,0.3885689984690889,Nucleus,0.41501627879843095,Nucleus,0.3233296525883218,Cytoplasm,0.39270502340108143,Cytoplasm,0.36868291666358566,Nucleus,0.45418181474374003,Nucleus,0.3420308450969805,Nucleus,0.3940590566108109,Nucleus,0.3625925709130522,Nucleus,0.3030967856649861,Nucleus,0.32292871408100815
>mRNALoc_8391#319758,Cytoplasm,0.3842918470554117,Cytoplasm,0.3842918470554117,Extracellular Region,0.42372081826835417,Cytoplasm,0.34902184816518966,Extracellular Region,0.4235575212233201,Nucleus,0.4329047993753007,Nucleus,0.4743944924967969,Extracellular Region,0.3456914298853031,Extracellular Region,0.49739193214955607,Extracellular Region,0.35760983406951546,Cytoplasm,0.2834686362637353,Nucleus,0.28242329717305736
>mRNALoc_9797#407823,Nucleus,0.536134321436708,Nucleus,0.536134321436708,Nucleus,0.5169532631027545,Nucleus,0.6469444654007902,Nucleus,0.5325903779301259,Nucleus,0.6349906981677924,Nucleus,0.6180346643627723,Nucleus,0.66397563985789,Nucleus,0.7252745060418515,Nucleus,0.6349731772720866,Nucleus,0.4472332742753921,Nucleus,0.5098132419409569
>mRNALoc_13407#59044,Cytoplasm,0.37426837829249404,Cytoplasm,0.37426837829249404,Nucleus,0.3392846064345277,Nucleus,0.5372652688506708,Nucleus,0.3964841140290374,Cytoplasm,0.40418405251416284,Cytoplasm,0.4068903646445288,Cytoplasm,0.3785895987962154,Cytoplasm,0.39474577619085444,Cytoplasm,0.38443047498263555,Nucleus,0.3103246857468293,Nucleus,0.3169863995823812
>mRNALoc_16334#75580,Cytoplasm,0.5816934330757825,Cytoplasm,0.5816934330757825,Cytoplasm,0.6345435490736029,Cytoplasm,0.5167620030886273,Cytoplasm,0.5093851477697239,Cytoplasm,0.5554403288814496,Cytoplasm,0.5685865580240854,Cytoplasm,0.6326234144574625,Extracellular Region,0.4213172210148794,Cytoplasm,0.5202905021467987,Cytoplasm,0.462938483662759,Cytoplasm,0.48205582315743895
>mRNALoc_2382#13839,Nucleus,0.6181369118363278,Nucleus,0.6181369118363278,Nucleus,0.6049020611887623,Extracellular Region,0.4541622865812758,Nucleus,0.5916183491071375,Nucleus,0.7078018813172616,Nucleus,0.620184022495552,Nucleus,0.6799289540899688,Nucleus,0.40366963808799705,Nucleus,0.6006405690195834,Nucleus,0.43546630335064657,Nucleus,0.49052439190695885
>mRNALoc_4858#214150,Nucleus,0.5411208358950185,Nucleus,0.5411208358950185,Nucleus,0.4096435006171209,Nucleus,0.4561850985270705,Nucleus,0.5052206599779161,Nucleus,0.6788075913665107,Nucleus,0.5136080170088011,Nucleus,0.5584767586047504,Nucleus,0.3800486136813158,Nucleus,0.5272323281278588,Nucleus,0.3896140541868457,Nucleus,0.4354868121671834
>mRNALoc_1469#116838,Extracellular Region,0.6512935859565689,Extracellular Region,0.6512935859565689,Extracellular Region,0.60132079476284,Extracellular Region,0.6444979061436669,Extracellular Region,0.5648433084411505,Extracellular Region,0.6089011783948735,Extracellular Region,0.5034716659335178,Extracellular Region,0.6554148010685291,Extracellular Region,0.5184293183276955,Extracellular Region,0.5702120544331534,Extracellular Region,0.5096811745639289,Extracellular Region,0.529858134520337
>mRNALoc_1470#116838,Extracellular Region,0.7030536969946463,Extracellular Region,0.7030536969946463,Extracellular Region,0.6177711181622789,Extracellular Region,0.644119456628772,Extracellular Region,0.5536014448943133,Extracellular Region,0.6329289206200798,Extracellular Region,0.5133691053493897,Extracellular Region,0.6813985135524002,Extracellular Region,0.6339723238758748,Extracellular Region,0.6030540616584116,Extracellular Region,0.5335995937560687,Extracellular Region,0.5567510830568496
>mRNALoc_7728#28240,Cytoplasm,0.621715983416792,Cytoplasm,0.621715983416792,Cytoplasm,0.5453790075744288,Cytoplasm,0.4576038927876358,Cytoplasm,0.6035456099834996,Cytoplasm,0.560216634222683,Cytoplasm,0.45168547757331046,Cytoplasm,0.5466786852885556,Cytoplasm,0.4769028679377439,Cytoplasm,0.5278058550011585,Cytoplasm,0.44928297343912965,Cytoplasm,0.47545726729313925
>mRNALoc_1472#116838,Extracellular Region,0.604991862084167,Extracellular Region,0.604991862084167,Extracellular Region,0.6238271182299379,Extracellular Region,0.6862599973610002,Extracellular Region,0.5168095394743328,Extracellular Region,0.4943580452005205,Extracellular Region,0.540606910787452,Extracellular Region,0.6293301115453022,Extracellular Region,0.5025401289180988,Extracellular Region,0.5367289471851413,Extracellular Region,0.5040141679518544,Extracellular Region,0.51491909436295
>mRNALoc_5462#225876,Cytoplasm,0.5242031784359863,Cytoplasm,0.5242031784359863,Cytoplasm,0.5583591773767946,Cytoplasm,0.5668300366492498,Cytoplasm,0.571675061834514,Cytoplasm,0.6163608095897484,Cytoplasm,0.5597807244276228,Cytoplasm,0.6728746419052449,Cytoplasm,0.4716107120607878,Cytoplasm,0.5784603899635836,Cytoplasm,0.4347191141796034,Cytoplasm,0.4826328727742635
>mRNALoc_254#101706,Extracellular Region,0.49883626391471625,Extracellular Region,0.49883626391471625,Extracellular Region,0.5130190274552252,Cytoplasm,0.3619784746788516,Extracellular Region,0.4681819172736141,Extracellular Region,0.5049065359383137,Extracellular Region,0.5629857965573112,Extracellular Region,0.6280626052511188,Cytoplasm,0.5493054757149356,Extracellular Region,0.4809078075866019,Extracellular Region,0.36646253507301263,Extracellular Region,0.40461095924420903
>mRNALoc_462#104015,Nucleus,0.5280735848610996,Nucleus,0.5280735848610996,Nucleus,0.6279713003062316,Nucleus,0.4862955178121041,Nucleus,0.6921872019676348,Nucleus,0.5466746669813971,Nucleus,0.6548280393830943,Nucleus,0.4797850960518152,Nucleus,0.5464221447570794,Nucleus,0.5839794298282042,Nucleus,0.4340827975681069,Nucleus,0.484048341654806
>mRNALoc_3539#17938,Extracellular Region,0.67932034324842,Extracellular Region,0.67932034324842,Extracellular Region,0.5723068486722751,Extracellular Region,0.6423927227616333,Extracellular Region,0.5893242161545634,Extracellular Region,0.6040294697243752,Extracellular Region,0.6287836670745907,Extracellular Region,0.7866006827352091,Extracellular Region,0.5190842465549216,Extracellular Region,0.625564456448732,Extracellular Region,0.5146680515861497,Extracellular Region,0.5516335198736771
>mRNALoc_461#104015,Nucleus,0.5551868541101346,Nucleus,0.5551868541101346,Nucleus,0.6194271017708406,Nucleus,0.5129475600062265,Nucleus,0.6774479054926937,Nucleus,0.5506751118757138,Nucleus,0.6801147834739849,Nucleus,0.5157226267769557,Nucleus,0.4879047683060871,Nucleus,0.582373039185087,Nucleus,0.4485496739994673,Nucleus,0.4931574623946739
>mRNALoc_13083#57479,Cytoplasm,0.38086189703806783,Cytoplasm,0.38086189703806783,Cytoplasm,0.5903221864970204,Cytoplasm,0.5973898255435643,Cytoplasm,0.6234885461452876,Extracellular Region,0.506220882936052,Cytoplasm,0.7060189242804487,Cytoplasm,0.43804772558571303,Cytoplasm,0.5997727351319808,Cytoplasm,0.5281466001540966,Cytoplasm,0.38988716122334405,Cytoplasm,0.4359736408669283
>mRNALoc_20273#U58494,Cytoplasm,0.4489420773095897,Cytoplasm,0.4489420773095897,Cytoplasm,0.47618522477787784,Extracellular Region,0.381833431798009,Cytoplasm,0.4911710257957262,Cytoplasm,0.4203414842648044,Cytoplasm,0.48784780633047403,Cytoplasm,0.4471366840292935,Nucleus,0.5317740503397916,Cytoplasm,0.42354204470979273,Cytoplasm,0.3378075524413784,Cytoplasm,0.3663857165308498
>mRNALoc_3634#18187,Extracellular Region,0.6728693750697666,Extracellular Region,0.6728693750697666,Extracellular Region,0.4949827110976907,Extracellular Region,0.6722350270117579,Extracellular Region,0.5459034508820161,Extracellular Region,0.6893108833403504,Extracellular Region,0.6426905983919678,Extracellular Region,0.6333625041377736,Extracellular Region,0.6441733061075459,Extracellular Region,0.6310881485719307,Extracellular Region,0.5025912976497964,Extracellular Region,0.5454235812905078
>mRNALoc_4225#20020,Extracellular Region,0.49164457703800873,Extracellular Region,0.49164457703800873,Cytoplasm,0.45850832609194,Cytoplasm,0.5620812156060114,Cytoplasm,0.5815520719556417,Extracellular Region,0.42731161971668097,Cytoplasm,0.5105906147862767,Extracellular Region,0.4194350744869441,Cytoplasm,0.41615955088704937,Cytoplasm,0.454522621266925,Extracellular Region,0.3467528626936168,Cytoplasm,0.3781852645599033
>mRNALoc_3635#18187,Extracellular Region,0.6730627476829332,Extracellular Region,0.6730627476829332,Extracellular Region,0.5466510681417438,Extracellular Region,0.7193109524630469,Extracellular Region,0.41976468048688126,Extracellular Region,0.6856240487623139,Extracellular Region,0.6355754967248467,Extracellular Region,0.654805237167997,Extracellular Region,0.7081922218781684,Extracellular Region,0.6207923370040414,Extracellular Region,0.5224175031941314,Extracellular Region,0.5552091144641014
>mRNALoc_3639#18187,Extracellular Region,0.6800744214699429,Extracellular Region,0.6800744214699429,Extracellular Region,0.5390962516912067,Extracellular Region,0.7307933463650375,Extracellular Region,0.5588601952333323,Extracellular Region,0.656170135074022,Extracellular Region,0.6385924580601672,Extracellular Region,0.6433273953139363,Extracellular Region,0.7234163561740039,Extracellular Region,0.6440733079710924,Extracellular Region,0.5260076881992259,Extracellular Region,0.565362894789848
>mRNALoc_3636#18187,Extracellular Region,0.6761965130170853,Extracellular Region,0.6761965130170853,Extracellular Region,0.5452021546758337,Extracellular Region,0.7748308832484375,Extracellular Region,0.5467343430590933,Extracellular Region,0.6713201690117007,Extracellular Region,0.6385924580601672,Extracellular Region,0.6740907838968213,Extracellular Region,0.7211014347378611,Extracellular Region,0.6503678377531288,Extracellular Region,0.5344852127916884,Extracellular Region,0.5731127544455018
>mRNALoc_4733#210982,Cytoplasm,0.3853574317429544,Cytoplasm,0.3853574317429544,Extracellular Region,0.42688041500491536,Extracellular Region,0.6371310667381967,Extracellular Region,0.4696678950693318,Extracellular Region,0.42285953077159233,Extracellular Region,0.44109807031725035,Cytoplasm,0.41874702561688487,Extracellular Region,0.5575450774218149,Extracellular Region,0.4299478021412254,Extracellular Region,0.31073184660425024,Extracellular Region,0.3504704984499087
>mRNALoc_15942#72895,Extracellular Region,0.4725754183983835,Extracellular Region,0.4725754183983835,Nucleus,0.6199755805606386,Nucleus,0.43908123546586514,Nucleus,0.5474029859660434,Extracellular Region,0.4375881404805627,Nucleus,0.42300434096516304,Extracellular Region,0.4887794017504307,Cytoplasm,0.49041017576297047,Nucleus,0.3656860170075201,Nucleus,0.3141729664649413,Nucleus,0.33134398331246756
>mRNALoc_6626#242509,Extracellular Region,0.5550595993211045,Extracellular Region,0.5550595993211045,Nucleus,0.39504344930785,Extracellular Region,0.3860553908848715,Nucleus,0.3949281944479405,Extracellular Region,0.4949916228088083,Extracellular Region,0.33496970590298936,Extracellular Region,0.40334354013292795,Extracellular Region,0.43397391731952395,Extracellular Region,0.38078570845557175,Extracellular Region,0.34219376590820144,Extracellular Region,0.3550577467573249
>mRNALoc_8433#320473,Nucleus,0.7869918652338171,Nucleus,0.7869918652338171,Nucleus,0.5566958446594216,Nucleus,0.5502743218290144,Nucleus,0.5574535164818553,Nucleus,0.6813668761141332,Nucleus,0.5834158983085063,Nucleus,0.6251252414318405,Nucleus,0.5031289571399213,Nucleus,0.5900980978952513,Nucleus,0.5361907793912141,Nucleus,0.5541598855592265
